,State,Agency_type,Agency_name,Ethnicity,Disability,Gender,Gender_Identity,Population,quarter_1,quarter_2,quarter_3,quarter_4,vRace,vRel,vSexOr
295,Colorado,Cities,Littleton,0,0,0,0,44375,1,0,0,0,1.0,0.0,0.0
296,Colorado,Cities,Lone Tree,0,0,0,0,12056,0,0,1,0,0.0,0.0,1.0
297,Colorado,Cities,Longmont,1,0,0,0,89434,2,1,0,0,1.0,0.0,1.0
298,Colorado,Cities,Loveland,0,0,0,0,71325,0,1,0,0,1.0,0.0,0.0
299,Colorado,Cities,Monument,0,0,0,0,5800,0,0,1,0,0.0,1.0,0.0
300,Colorado,Cities,Pueblo,0,0,0,0,108062,0,0,1,1,2.0,0.0,0.0
301,Colorado,Cities,Rifle,1,0,0,0,9306,1,0,0,0,0.0,0.0,0.0
302,Colorado,Cities,Snowmass Village,0,0,0,0,2851,1,0,0,0,1.0,0.0,0.0
303,Colorado,Cities,Steamboat Springs,1,0,0,0,12008,0,0,1,0,0.0,0.0,0.0
304,Colorado,Cities,Telluride,0,0,0,0,2313,0,0,1,0,0.0,0.0,1.0
305,Colorado,Cities,Thornton,0,0,0,0,125775,0,0,1,2,0.0,1.0,2.0
306,Colorado,Cities,Westminster,0,0,0,0,110093,1,0,0,0,0.0,0.0,1.0
307,Colorado,Universities and Colleges,"""Colorado State University",0,0,0,0,1,0,0,0,0,,,
308,Colorado,Universities and Colleges,"""University of Colorado",2,0,0,0,2,0,0,0,0,,,
309,Colorado,Metropolitan Counties,Adams,1,0,0,0,0,1,0,2,0,1.0,0.0,1.0
310,Colorado,Metropolitan Counties,Arapahoe,0,0,0,0,0,6,0,2,0,4.0,2.0,2.0
311,Colorado,Metropolitan Counties,El Paso,0,0,0,0,0,0,0,1,1,2.0,0.0,0.0
312,Colorado,Metropolitan Counties,Larimer,0,0,0,0,0,0,0,0,2,0.0,0.0,2.0
313,Colorado,Metropolitan Counties,Mesa,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0
314,Colorado,Metropolitan Counties,Park,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
315,Colorado,Metropolitan Counties,Pueblo,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
316,Colorado,Metropolitan Counties,Weld,0,0,0,0,0,1,0,1,0,1.0,0.0,1.0
317,Colorado,Nonmetropolitan Counties,Cheyenne,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0
318,Colorado,Nonmetropolitan Counties,Garfield,0,0,0,0,0,0,1,0,1,1.0,1.0,0.0
319,Colorado,Nonmetropolitan Counties,Logan,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0
320,Colorado,Nonmetropolitan Counties,Montezuma,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
321,Colorado,Nonmetropolitan Counties,Pitkin,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
322,Colorado,State Police Agencies,Colorado State Patrol,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
323,Connecticut,Cities,Bethel,0,0,0,0,19338,1,0,0,0,1.0,0.0,0.0
324,Connecticut,Cities,Bridgeport,3,0,0,0,147076,2,4,3,2,5.0,1.0,2.0
325,Connecticut,Cities,Canton,0,0,0,0,10369,0,0,1,0,0.0,0.0,1.0
326,Connecticut,Cities,Danbury,1,0,0,0,83363,0,2,0,1,0.0,1.0,1.0
327,Connecticut,Cities,Derby,0,0,0,0,12806,0,0,0,1,1.0,0.0,0.0
328,Connecticut,Cities,East Hampton,0,0,0,0,12934,0,1,0,1,0.0,2.0,0.0
329,Connecticut,Cities,East Hartford,0,0,0,0,51275,0,1,0,0,0.0,0.0,1.0
330,Connecticut,Cities,East Windsor,0,0,0,0,11455,0,0,1,0,1.0,0.0,0.0
331,Connecticut,Cities,Enfield,0,0,0,0,44661,0,1,0,0,1.0,0.0,0.0
332,Connecticut,Cities,Glastonbury,0,0,0,0,34782,1,0,0,0,1.0,0.0,0.0
333,Connecticut,Cities,Groton,0,0,0,0,9359,0,1,1,0,1.0,1.0,0.0
334,Connecticut,Cities,Groton Town,0,1,0,0,29946,0,1,1,0,1.0,0.0,0.0
335,Connecticut,Cities,Guilford,0,0,0,0,22409,0,0,1,0,0.0,1.0,0.0
336,Connecticut,Cities,Hamden,0,0,0,0,60829,0,1,0,0,0.0,1.0,0.0
337,Connecticut,Cities,Hartford,0,0,0,0,124927,2,1,1,0,1.0,1.0,2.0
338,Connecticut,Cities,Manchester,1,0,0,0,58304,2,2,4,2,7.0,2.0,0.0
339,Connecticut,Cities,Meriden,0,0,0,0,60558,1,1,0,1,2.0,0.0,1.0
340,Connecticut,Cities,Middletown,1,0,0,0,47221,0,3,1,3,5.0,0.0,1.0
341,Connecticut,Cities,Milford,0,0,0,0,53041,0,2,4,0,4.0,1.0,0.0
342,Connecticut,Cities,New Britain,0,0,0,0,73134,1,0,0,0,0.0,0.0,1.0
343,Connecticut,Cities,New Haven,1,0,0,0,131071,3,2,4,1,5.0,0.0,4.0
344,Connecticut,Cities,Newington,0,0,0,0,30612,0,0,1,2,1.0,2.0,0.0
345,Connecticut,Cities,New London,0,0,0,0,27738,3,0,0,0,1.0,0.0,2.0
346,Connecticut,Cities,New Milford,1,0,0,0,27743,0,1,0,0,0.0,0.0,0.0
347,Connecticut,Cities,North Branford,1,0,0,0,14369,2,0,0,0,1.0,0.0,0.0
348,Connecticut,Cities,Norwalk,1,0,0,0,87590,0,0,3,0,1.0,0.0,1.0
349,Connecticut,Cities,Norwich,0,0,0,0,40485,0,0,1,0,1.0,0.0,0.0
350,Connecticut,Cities,Old Saybrook,0,0,0,0,10239,0,1,0,2,3.0,0.0,0.0
351,Connecticut,Cities,Plainville,0,0,0,0,17850,0,0,0,1,0.0,0.0,1.0
352,Connecticut,Cities,Plymouth,0,0,0,0,12043,0,1,1,0,0.0,1.0,1.0
353,Connecticut,Cities,Southington,6,0,0,0,43542,3,2,2,0,1.0,0.0,0.0
354,Connecticut,Cities,South Windsor,0,0,0,0,25871,0,1,0,0,0.0,1.0,0.0
355,Connecticut,Cities,Stamford,2,1,0,0,125876,2,2,1,3,1.0,2.0,2.0
356,Connecticut,Cities,Stratford,1,0,0,0,52285,0,1,1,1,1.0,1.0,0.0
357,Connecticut,Cities,Suffield,0,0,0,0,15908,0,0,1,0,1.0,0.0,0.0
358,Connecticut,Cities,Torrington,0,0,0,0,35634,1,3,1,0,5.0,0.0,0.0
359,Connecticut,Cities,Wallingford,2,0,0,0,45185,1,1,2,0,2.0,0.0,0.0
360,Connecticut,Cities,Waterbury,0,0,0,0,109763,3,1,2,0,6.0,0.0,0.0
361,Connecticut,Cities,West Haven,0,0,0,0,55349,0,0,1,0,1.0,0.0,0.0
362,Connecticut,Cities,Willimantic,0,0,0,0,17839,1,0,0,0,1.0,0.0,0.0
363,Connecticut,Cities,Winchester,0,0,0,0,11019,2,0,0,0,2.0,0.0,0.0
364,Connecticut,Cities,Windsor Locks,0,1,0,0,12560,0,1,0,0,0.0,0.0,0.0
365,Connecticut,Cities,Wolcott,0,0,0,0,16735,0,1,0,0,1.0,0.0,0.0
366,Connecticut,Universities and Colleges,Central Connecticut State University,0,0,0,0,12091,0,0,0,1,0.0,0.0,1.0
367,Connecticut,Universities and Colleges,Southern Connecticut State University,0,0,0,0,11117,1,1,0,0,2.0,0.0,0.0
368,Connecticut,Universities and Colleges,"""University of Connecticut",3,1,0,1,1,0,0,0,2,,,
369,Connecticut,Universities and Colleges,Yale University,0,0,0,0,11906,0,0,0,1,0.0,0.0,1.0
370,Connecticut,State Police Agencies,Connecticut State Police,2,0,0,0,0,2,1,4,0,1.0,1.0,3.0
371,DC,Cities,Washington,3,0,0,12,646449,19,21,20,10,18.0,6.0,31.0
372,DC,Other Agencies,Metro Transit Police,1,0,0,0,0,0,0,2,0,0.0,0.0,1.0
373,Delaware,Cities,Dover,0,0,0,0,37402,0,0,1,0,0.0,0.0,1.0
374,Delaware,Cities,Milford,0,0,0,0,9872,0,2,0,0,1.0,0.0,1.0
375,Delaware,Cities,Milton,0,0,0,0,2687,1,0,0,0,1.0,0.0,0.0
376,Delaware,Cities,New Castle,0,0,0,0,5388,0,0,1,0,1.0,0.0,0.0
377,Delaware,Cities,Seaford,0,0,0,0,7241,0,0,1,0,1.0,0.0,0.0
378,Delaware,Cities,Smyrna,0,0,0,0,10900,1,0,0,0,1.0,0.0,0.0
379,Delaware,Universities and Colleges,Delaware State University,0,0,0,0,4324,0,1,0,0,1.0,0.0,0.0
380,Delaware,Metropolitan Counties,New Castle County Police Department,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
381,Delaware,State Police Agencies,State Police: Kent County,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
382,Delaware,State Police Agencies,State Police: New Castle County,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
383,Delaware,State Police Agencies,State Police: Sussex County,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
384,Florida,Cities,Delray Beach,0,0,0,0,62887,0,1,0,0,1.0,0.0,0.0
385,Florida,Cities,Gainesville,0,0,0,0,126589,0,0,0,3,2.0,0.0,1.0
386,Florida,Cities,Hallandale,0,0,0,0,38710,0,1,0,2,2.0,0.0,1.0
387,Florida,Cities,Homestead,0,0,0,0,64024,2,1,0,0,2.0,0.0,1.0
388,Florida,Cities,Jacksonville,0,0,0,0,845745,3,1,1,0,5.0,0.0,0.0
389,Florida,Cities,Jupiter,0,0,0,0,57826,1,1,0,0,1.0,0.0,1.0
390,Florida,Cities,Lake Alfred,1,0,0,0,5148,0,1,0,0,0.0,0.0,0.0
391,Florida,Cities,Largo,0,0,0,0,77913,0,1,0,0,0.0,0.0,1.0
392,Florida,Cities,Melbourne,0,0,0,0,77277,1,0,0,1,1.0,1.0,0.0
393,Florida,Cities,Miramar,0,0,0,0,130926,0,1,0,0,0.0,0.0,1.0
394,Florida,Cities,North Miami,0,0,0,0,61120,3,1,0,2,2.0,1.0,3.0
395,Florida,Cities,North Miami Beach,0,0,0,0,43417,1,0,0,0,0.0,0.0,1.0
396,Florida,Cities,North Port,0,0,0,0,58699,0,1,0,0,0.0,0.0,1.0
397,Florida,Cities,Orlando,0,0,0,0,253238,2,0,0,0,1.0,0.0,1.0
398,Florida,Cities,Palm Bay,1,0,0,0,104391,0,0,0,2,0.0,1.0,0.0
399,Florida,Cities,Panama City,0,0,0,0,36358,0,2,0,0,2.0,0.0,0.0
400,Florida,Cities,Pembroke Pines,1,0,0,0,162064,0,0,1,0,0.0,0.0,0.0
401,Florida,Cities,Pensacola,0,0,0,0,52454,0,1,0,0,0.0,0.0,1.0
402,Florida,Cities,Pompano Beach,1,0,0,0,103971,0,0,0,3,1.0,1.0,0.0
403,Florida,Cities,Port St. Lucie,0,0,0,0,169877,1,0,0,0,1.0,0.0,0.0
404,Florida,Cities,Sanford,0,0,0,0,54972,0,0,1,0,0.0,0.0,1.0
405,Florida,Cities,St. Petersburg,0,0,0,0,247084,0,1,0,0,0.0,1.0,0.0
406,Florida,Cities,Sunrise,0,0,0,0,90274,1,0,0,0,1.0,0.0,0.0
407,Florida,Cities,Tallahassee,0,0,0,0,188714,0,1,0,0,1.0,0.0,0.0
408,Florida,Cities,Venice,0,0,0,0,21151,2,0,0,0,0.0,2.0,0.0
409,Florida,Cities,Weston,0,0,0,0,68369,0,0,0,1,1.0,0.0,0.0
410,Florida,Metropolitan Counties,Alachua,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0
411,Florida,Metropolitan Counties,Brevard,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
412,Florida,Metropolitan Counties,Charlotte,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
413,Florida,Metropolitan Counties,Clay,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
414,Florida,Metropolitan Counties,Collier,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
415,Florida,Metropolitan Counties,Flagler,0,0,0,0,0,2,0,0,0,2.0,0.0,0.0
416,Florida,Metropolitan Counties,Hillsborough,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0
417,Florida,Metropolitan Counties,Lake,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
418,Florida,Metropolitan Counties,Manatee,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
419,Florida,Metropolitan Counties,Orange,0,0,0,0,0,6,2,0,2,6.0,0.0,4.0
420,Florida,Metropolitan Counties,Osceola,2,0,0,0,0,1,0,1,0,0.0,0.0,0.0
421,Florida,Metropolitan Counties,Palm Beach,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
422,Florida,Metropolitan Counties,Pasco,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
423,Florida,Metropolitan Counties,Santa Rosa,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0
424,Florida,Metropolitan Counties,Volusia,0,0,0,0,0,0,1,0,1,2.0,0.0,0.0
425,Georgia,Cities,Atlanta,2,1,0,0,451020,8,11,2,0,5.0,1.0,12.0
426,Georgia,Cities,Conyers,0,0,0,0,15465,0,0,0,1,1.0,0.0,0.0
427,Georgia,Cities,Villa Rica,0,0,0,0,14307,1,0,0,0,1.0,0.0,0.0
428,Georgia,Universities and Colleges,Kennesaw State University,0,0,0,0,24604,1,0,0,1,0.0,0.0,2.0
429,Georgia,Universities and Colleges,University of Georgia,0,0,0,0,34519,1,0,0,3,2.0,1.0,1.0
430,Georgia,Metropolitan Counties,Cobb County Police Department,3,0,0,0,0,1,12,8,6,19.0,3.0,2.0
431,Georgia,Metropolitan Counties,Henry County Police Department,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
432,Idaho,Cities,Boise,0,0,0,0,214330,2,0,7,4,8.0,1.0,4.0
433,Idaho,Cities,Caldwell,0,0,0,0,48069,1,0,0,0,1.0,0.0,0.0
434,Idaho,Cities,Chubbuck,0,0,0,0,14224,0,0,0,3,0.0,3.0,0.0
435,Idaho,Cities,Coeur d'Alene,0,0,0,0,46023,0,1,0,1,2.0,0.0,0.0
436,Idaho,Cities,Hailey,1,0,0,0,7915,0,0,1,0,0.0,0.0,0.0
437,Idaho,Cities,Montpelier,0,0,0,0,2520,0,0,1,0,1.0,0.0,0.0
438,Idaho,Cities,Nampa,1,0,0,0,84634,2,1,1,0,3.0,0.0,0.0
439,Idaho,Cities,Payette,0,0,0,0,7442,1,0,0,1,2.0,0.0,0.0
440,Idaho,Cities,Twin Falls,0,0,0,0,45378,0,1,0,0,1.0,0.0,0.0
441,Idaho,Metropolitan Counties,Ada,1,0,0,0,0,0,1,0,1,0.0,1.0,0.0
442,Idaho,Nonmetropolitan Counties,Cassia,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
443,Idaho,Nonmetropolitan Counties,Shoshone,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
444,Illinois,Cities,Aurora,0,0,0,0,200551,0,0,1,0,0.0,0.0,1.0
445,Illinois,Cities,Bartlett,1,0,0,0,41733,0,0,1,1,0.0,1.0,0.0
446,Illinois,Cities,Berwyn,0,0,0,0,56838,0,1,0,0,1.0,0.0,0.0
447,Illinois,Cities,Carol Stream,0,0,0,0,40376,1,0,0,0,0.0,1.0,0.0
448,Illinois,Cities,Champaign,0,0,0,0,82966,0,1,0,0,1.0,0.0,0.0
449,Illinois,Cities,Chester,0,0,0,0,8448,0,0,1,0,1.0,0.0,0.0
450,Illinois,Cities,Chicago,3,0,0,0,2720554,11,10,15,9,22.0,2.0,18.0
451,Illinois,Cities,Crystal Lake,0,0,0,0,40383,0,0,1,0,0.0,1.0,0.0
452,Illinois,Cities,De Kalb,0,0,0,0,43765,0,0,1,0,1.0,0.0,0.0
453,Illinois,Cities,Dixon,0,0,0,0,15304,0,0,0,1,0.0,0.0,1.0
454,Illinois,Cities,Harvey,0,0,0,0,25408,0,0,0,1,1.0,0.0,0.0
455,Illinois,Cities,Irving,0,0,0,0,485,0,1,0,0,1.0,0.0,0.0
456,Illinois,Cities,La Grange,0,0,0,0,15718,0,1,0,0,0.0,1.0,0.0
457,Illinois,Cities,Mokena,0,0,0,0,19130,0,1,0,0,1.0,0.0,0.0
458,Illinois,Cities,Moline,0,0,0,0,43172,0,0,1,0,1.0,0.0,0.0
459,Illinois,Cities,Morton,0,0,0,0,16462,0,0,1,0,0.0,0.0,1.0
460,Illinois,Cities,Normal,0,0,0,0,54241,0,0,0,1,0.0,0.0,1.0
461,Illinois,Cities,Pekin,0,0,0,0,34085,1,1,0,0,2.0,0.0,0.0
462,Illinois,Cities,Peoria,0,0,0,0,115953,2,1,1,1,3.0,0.0,2.0
463,Illinois,Cities,Quincy,0,0,0,0,40841,0,0,0,1,1.0,0.0,0.0
464,Illinois,Cities,Rockford,0,0,0,0,150209,0,2,2,0,2.0,1.0,1.0
465,Illinois,Cities,Roscoe,0,0,0,0,10700,0,1,0,0,1.0,0.0,0.0
466,Illinois,Cities,Skokie,1,0,0,0,65155,0,2,0,1,2.0,0.0,0.0
467,Illinois,Cities,Springfield,0,0,0,0,117351,0,2,2,1,5.0,0.0,0.0
468,Illinois,Cities,St. Charles,1,0,0,0,33433,1,1,0,0,0.0,0.0,1.0
469,Illinois,Cities,Sterling,0,0,0,0,15183,1,0,0,0,0.0,0.0,1.0
470,Illinois,Cities,Urbana,0,0,0,0,41598,0,0,1,1,2.0,0.0,0.0
471,Illinois,Universities and Colleges,"""Northwestern University",0,0,0,0,2,0,1,0,0,,,
472,Illinois,Universities and Colleges,"""University of Illinois",0,0,0,0,0,0,0,1,0,,,
473,Illinois,Metropolitan Counties,Cook,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0
474,Illinois,Metropolitan Counties,Jackson,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
475,Illinois,Metropolitan Counties,Lake,1,0,0,0,0,0,0,2,0,1.0,0.0,0.0
476,Illinois,Metropolitan Counties,McLean,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
477,Illinois,Metropolitan Counties,Peoria,0,0,0,0,0,0,0,0,2,2.0,0.0,0.0
478,Illinois,Metropolitan Counties,Sangamon,0,0,0,0,0,0,0,1,1,1.0,0.0,1.0
479,Illinois,Metropolitan Counties,Will,0,0,0,0,0,0,0,2,0,2.0,0.0,0.0
480,Illinois,Nonmetropolitan Counties,Cumberland,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
481,Illinois,Nonmetropolitan Counties,Douglas,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
482,Indiana,Cities,Bloomington,0,0,0,0,82415,1,5,3,1,8.0,0.0,2.0
483,Indiana,Cities,Fort Wayne,0,0,0,0,254820,0,1,0,0,1.0,0.0,0.0
484,Indiana,Cities,Franklin,0,0,0,0,24034,0,0,0,1,1.0,0.0,0.0
485,Indiana,Cities,Goshen,0,0,0,0,32195,1,0,0,0,0.0,0.0,1.0
486,Indiana,Cities,Indianapolis,8,0,0,0,850220,8,15,16,4,29.0,0.0,6.0
487,Indiana,Cities,Mishawaka,0,0,0,0,47967,0,1,1,0,0.0,0.0,2.0
488,Indiana,Cities,South Bend,0,0,0,0,100711,1,0,2,0,2.0,0.0,1.0
489,Indiana,Universities and Colleges,Ball State University,0,0,0,0,21053,0,1,0,0,0.0,1.0,0.0
490,Indiana,Universities and Colleges,Purdue University,0,0,0,0,40393,1,1,1,0,2.0,0.0,1.0
491,Indiana,Metropolitan Counties,Elkhart,0,1,0,0,0,0,0,3,1,2.0,1.0,0.0
492,Indiana,State Police Agencies,State Police: Henry County,0,0,0,0,0,2,0,0,0,1.0,1.0,0.0
493,Indiana,State Police Agencies,State Police: Knox County,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0
494,Indiana,State Police Agencies,State Police: Lake County,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
495,Indiana,State Police Agencies,State Police: Monroe County,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0
496,Indiana,State Police Agencies,State Police: Perry County,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0
497,Iowa,Cities,Altoona,0,0,0,0,15683,0,0,1,0,0.0,0.0,1.0
498,Iowa,Cities,Ames,1,0,0,0,61193,0,0,1,1,1.0,0.0,0.0
499,Iowa,Cities,Grinnell,0,0,0,0,9090,0,0,0,1,0.0,0.0,1.0
500,Iowa,Cities,Indianola,0,0,0,0,14993,0,1,0,0,0.0,1.0,0.0
501,Iowa,Cities,Waterloo,0,0,0,0,68255,0,0,0,1,1.0,0.0,0.0
502,Iowa,Universities and Colleges,Iowa State University,0,0,0,0,30748,0,1,0,0,0.0,0.0,1.0
503,Iowa,Metropolitan Counties,Mills,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
504,Iowa,Metropolitan Counties,Scott,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
505,Iowa,Nonmetropolitan Counties,Ida,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
506,Kansas,Cities,Andover,0,0,0,0,12188,0,1,1,0,0.0,1.0,1.0
507,Kansas,Cities,Arkansas City,0,0,0,0,12322,0,1,0,1,2.0,0.0,0.0
508,Kansas,Cities,Belleville,0,0,0,0,1928,1,0,0,0,1.0,0.0,0.0
509,Kansas,Cities,Cheney,0,0,0,0,2127,0,0,0,1,1.0,0.0,0.0
510,Kansas,Cities,Dodge City,0,0,0,0,28265,0,0,1,0,1.0,0.0,0.0
511,Kansas,Cities,Gardner,0,0,0,0,20708,0,1,0,0,0.0,1.0,0.0
512,Kansas,Cities,Hays,0,0,0,0,21156,0,2,0,0,1.0,0.0,1.0
513,Kansas,Cities,Hutchinson,0,0,0,0,41909,1,1,1,1,3.0,1.0,0.0
514,Kansas,Cities,Iola,0,0,0,0,5697,0,2,0,0,1.0,0.0,1.0
515,Kansas,Cities,Lansing,0,0,0,0,11688,0,0,2,0,2.0,0.0,0.0
516,Kansas,Cities,Larned,0,0,0,0,4012,0,0,1,0,1.0,0.0,0.0
517,Kansas,Cities,Lawrence,2,0,0,0,90034,1,2,4,3,5.0,2.0,1.0
518,Kansas,Cities,Leavenworth,0,0,0,0,35965,1,0,0,0,1.0,0.0,0.0
519,Kansas,Cities,Lenexa,0,0,0,0,49777,0,1,0,0,1.0,0.0,0.0
520,Kansas,Cities,Louisburg,0,0,0,0,4268,1,0,0,0,0.0,0.0,1.0
521,Kansas,Cities,McPherson,0,1,0,0,13245,0,1,2,0,1.0,0.0,1.0
522,Kansas,Cities,Mulvane,0,0,0,0,6307,0,0,1,0,1.0,0.0,0.0
523,Kansas,Cities,Parsons,0,0,0,0,10278,0,2,0,0,2.0,0.0,0.0
524,Kansas,Cities,Pittsburg,0,0,0,0,20395,0,1,0,0,1.0,0.0,0.0
525,Kansas,Cities,Pratt,0,0,0,0,6900,0,0,0,1,1.0,0.0,0.0
526,Kansas,Cities,Protection,0,0,0,0,521,0,0,1,0,0.0,0.0,1.0
527,Kansas,Cities,Wichita,1,0,0,0,386486,4,4,4,2,10.0,0.0,3.0
528,Kansas,Metropolitan Counties,Douglas,1,0,0,0,0,0,2,0,0,0.0,0.0,1.0
529,Kansas,Metropolitan Counties,Leavenworth,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0
530,Kansas,Metropolitan Counties,Riley County Police Department,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0
531,Kansas,Metropolitan Counties,Shawnee,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0
532,Kansas,Metropolitan Counties,Wyandotte,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0
533,Kansas,Nonmetropolitan Counties,Ellis,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0
534,Kansas,Nonmetropolitan Counties,Greenwood,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0
535,Kansas,Nonmetropolitan Counties,Marshall,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0
536,Kentucky,Cities,Ashland,0,0,0,0,21432,1,0,2,0,3.0,0.0,0.0
537,Kentucky,Cities,Bellevue,0,0,0,0,5918,1,0,0,0,0.0,0.0,1.0
538,Kentucky,Cities,Berea,0,0,0,0,14331,0,1,0,1,0.0,1.0,1.0
539,Kentucky,Cities,Bowling Green,2,0,0,0,61130,1,2,4,1,4.0,0.0,2.0
540,Kentucky,Cities,Burkesville,0,0,0,0,1526,0,0,1,0,1.0,0.0,0.0
541,Kentucky,Cities,Cadiz,0,0,0,0,2624,0,1,1,0,0.0,0.0,2.0
542,Kentucky,Cities,Carlisle,0,0,0,0,1956,0,1,0,0,1.0,0.0,0.0
543,Kentucky,Cities,Carrollton,0,0,0,0,3966,0,0,0,1,1.0,0.0,0.0
544,Kentucky,Cities,Corbin,0,0,0,0,7257,0,0,1,1,2.0,0.0,0.0
545,Kentucky,Cities,Covington,3,0,0,0,40766,1,4,2,2,3.0,0.0,3.0
546,Kentucky,Cities,Cynthiana,0,0,0,0,6305,0,1,0,0,1.0,0.0,0.0
547,Kentucky,Cities,Danville,0,0,0,0,16388,0,1,0,0,0.0,0.0,1.0
548,Kentucky,Cities,Elizabethtown,0,0,0,0,29470,0,0,0,2,2.0,0.0,0.0
549,Kentucky,Cities,Elkton,0,0,0,0,2211,0,1,0,0,1.0,0.0,0.0
550,Kentucky,Cities,Elsmere,0,0,0,0,8478,1,0,0,0,1.0,0.0,0.0
551,Kentucky,Cities,Flatwoods,0,0,0,0,7412,0,0,1,0,1.0,0.0,0.0
552,Kentucky,Cities,Florence,0,2,0,0,31434,1,1,1,0,1.0,0.0,0.0
553,Kentucky,Cities,Frankfort,1,0,0,0,27680,1,1,0,1,1.0,0.0,1.0
554,Kentucky,Cities,Georgetown,0,0,0,0,30611,0,0,2,0,2.0,0.0,0.0
555,Kentucky,Cities,Harrodsburg,0,0,0,0,8301,0,0,1,0,1.0,0.0,0.0
556,Kentucky,Cities,Hazard,0,0,0,0,5455,0,0,1,0,1.0,0.0,0.0
557,Kentucky,Cities,Henderson,0,0,0,0,28952,0,0,0,2,2.0,0.0,0.0
558,Kentucky,Cities,Hillview,0,0,0,0,9465,0,0,1,0,0.0,0.0,1.0
559,Kentucky,Cities,Hopkinsville,0,0,0,0,33253,0,0,1,1,1.0,0.0,1.0
560,Kentucky,Cities,Leitchfield,0,0,0,0,6814,0,1,0,0,1.0,0.0,0.0
561,Kentucky,Cities,Lexington,4,1,0,0,308712,5,10,10,2,16.0,1.0,5.0
562,Kentucky,Cities,Louisville Metro,0,0,0,0,671120,2,4,3,2,7.0,0.0,4.0
563,Kentucky,Cities,Ludlow,0,1,0,0,4536,0,2,0,0,1.0,0.0,0.0
564,Kentucky,Cities,Madisonville,0,0,0,0,19761,1,0,0,0,1.0,0.0,0.0
565,Kentucky,Cities,Morehead,0,0,0,0,6864,0,0,1,0,1.0,0.0,0.0
566,Kentucky,Cities,Mount Washington,0,0,0,0,9377,0,0,0,1,1.0,0.0,0.0
567,Kentucky,Cities,Murray,0,0,0,0,18048,0,1,1,0,1.0,0.0,1.0
568,Kentucky,Cities,Newport,0,0,0,0,15425,0,1,1,3,5.0,0.0,0.0
569,Kentucky,Cities,Oak Grove,0,0,0,0,7638,0,0,1,0,1.0,0.0,0.0
570,Kentucky,Cities,Owensboro,1,0,0,0,58304,1,2,1,0,2.0,0.0,1.0
571,Kentucky,Cities,Paducah,0,0,0,0,25064,0,0,0,1,1.0,0.0,0.0
572,Kentucky,Cities,Paris,0,0,0,0,9752,0,0,0,1,1.0,0.0,0.0
573,Kentucky,Cities,Radcliff,0,0,0,0,23177,0,1,0,1,2.0,0.0,0.0
574,Kentucky,Cities,Ravenna,0,0,0,0,595,0,1,0,0,1.0,0.0,0.0
575,Kentucky,Cities,Richmond,0,0,0,0,32333,1,1,0,1,1.0,1.0,1.0
576,Kentucky,Cities,Russellville,0,0,0,0,6949,0,1,1,0,1.0,0.0,1.0
